name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,brand,model,is_luxury,car_age,is_old,km_per_year,is_high_km,price_per_km,price_per_year
Hyundai i20 Asta 1.2,2014.0,475000.0,60000.0,Petrol,Dealer,Manual,First Owner,Hyundai,i20 Asta 1.2,0,11.0,1,5454.545454545455,0,7.916666666666667,43181.818181818184
Mahindra Bolero 2011-2019 SLE,2013.0,325000.0,62200.0,Diesel,Individual,Manual,First Owner,Mahindra,Bolero 2011-2019 SLE,0,12.0,1,5183.333333333333,1,5.22508038585209,27083.333333333332
Audi A8 4.2 TDI,2013.0,2800000.0,49000.0,Diesel,Dealer,Automatic,First Owner,Audi,A8 4.2 TDI,1,12.0,1,4083.3333333333335,0,57.142857142857146,233333.33333333334
Volkswagen Jetta 1.4 TSI Comfortline,2013.0,450000.0,50000.0,Petrol,Individual,Manual,First Owner,Volkswagen,Jetta 1.4 TSI Comfortline,0,12.0,1,4166.666666666667,0,9.0,37500.0
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013.0,1150000.0,53000.0,Diesel,Dealer,Automatic,First Owner,Audi,A4 2.0 TDI 177 Bhp Premium Plus,1,12.0,1,4416.666666666667,0,21.69811320754717,95833.33333333333
Honda Civic 1.8 V AT,2009.0,210000.0,63500.0,Petrol,Dealer,Automatic,First Owner,Honda,Civic 1.8 V AT,0,16.0,1,3968.75,1,3.3070866141732282,13125.0
Mercedes-Benz E-Class Exclusive E 200 BSIV,2018.0,4500000.0,9800.0,Petrol,Individual,Automatic,First Owner,Mercedes-Benz,E-Class Exclusive E 200 BSIV,0,7.0,0,1400.0,0,459.18367346938777,642857.1428571428
BMW X1 sDrive 20d xLine,2017.0,2750000.0,13000.0,Diesel,Individual,Automatic,First Owner,BMW,X1 sDrive 20d xLine,1,8.0,0,1625.0,0,211.53846153846155,343750.0
Chevrolet Beat Diesel,2012.0,160000.0,110000.0,Diesel,Individual,Manual,First Owner,Chevrolet,Beat Diesel,0,13.0,1,8461.538461538461,1,1.4545454545454546,12307.692307692309
Mahindra Scorpio SLE BSIV,2014.0,550000.0,100000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Scorpio SLE BSIV,0,11.0,1,9090.90909090909,1,5.5,50000.0
Toyota Innova 2.5 G (Diesel) 7 Seater,2014.0,725000.0,90000.0,Diesel,Individual,Manual,Second Owner,Toyota,Innova 2.5 G (Diesel) 7 Seater,0,11.0,1,8181.818181818182,1,8.055555555555555,65909.09090909091
Tata Tigor 1.2 Revotron XZ Option,2019.0,670000.0,17000.0,Petrol,Individual,Manual,First Owner,Tata,Tigor 1.2 Revotron XZ Option,0,6.0,0,2833.3333333333335,0,39.411764705882355,111666.66666666667
Maruti Alto LX,2008.0,65000.0,140000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LX,0,17.0,1,8235.29411764706,1,0.4642857142857143,3823.529411764706
Mahindra Xylo D4,2015.0,500000.0,50000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Xylo D4,0,10.0,0,5000.0,0,10.0,50000.0
Mahindra KUV 100 mFALCON G80 K8 5str,2017.0,600000.0,53000.0,Petrol,Individual,Manual,First Owner,Mahindra,KUV 100 mFALCON G80 K8 5str,0,8.0,0,6625.0,0,11.320754716981131,75000.0
Maruti Wagon R VXI Optional,2017.0,350000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI Optional,0,8.0,0,8750.0,1,5.0,43750.0
Chevrolet Beat Diesel LT,2012.0,200000.0,70000.0,Diesel,Individual,Manual,Second Owner,Chevrolet,Beat Diesel LT,0,13.0,1,5384.615384615385,1,2.857142857142857,15384.615384615385
Hyundai EON Sportz,2012.0,150000.0,80000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Sportz,0,13.0,1,6153.846153846154,1,1.875,11538.461538461539
Maruti Zen D PS,2003.0,75000.0,110000.0,Diesel,Individual,Manual,Second Owner,Maruti,Zen D PS,0,22.0,1,5000.0,1,0.6818181818181818,3409.090909090909
Honda Amaze EX i-Dtech,2013.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,Honda,Amaze EX i-Dtech,0,12.0,1,7500.0,1,3.888888888888889,29166.666666666668
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018.0,1700000.0,15000.0,Diesel,Individual,Manual,First Owner,Toyota,Innova Crysta 2.4 VX MT 8S BSIV,0,7.0,0,2142.8571428571427,0,113.33333333333333,242857.14285714287
BMW X1 sDrive20d,2011.0,890000.0,86000.0,Diesel,Individual,Automatic,Second Owner,BMW,X1 sDrive20d,1,14.0,1,6142.857142857143,1,10.348837209302326,63571.42857142857
Mahindra Scorpio M2DI,2014.0,500000.0,120000.0,Diesel,Individual,Manual,First Owner,Mahindra,Scorpio M2DI,0,11.0,1,10909.09090909091,1,4.166666666666667,45454.545454545456
Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019.0,600000.0,5200.0,Petrol,Individual,Manual,First Owner,Hyundai,Elite i20 Sportz Plus Dual Tone BSIV,0,6.0,0,866.6666666666666,0,115.38461538461539,100000.0
Maruti Swift Dzire VDI,2010.0,99000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,15.0,1,4000.0,0,1.65,6600.0
Hyundai i10 Era 1.1 iTech SE,2011.0,235000.0,46000.0,Petrol,Individual,Manual,First Owner,Hyundai,i10 Era 1.1 iTech SE,0,14.0,1,3285.714285714286,0,5.108695652173913,16785.714285714286
Maruti Swift Dzire VDI,2014.0,600000.0,90000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,11.0,1,8181.818181818182,1,6.666666666666667,54545.454545454544
Hyundai Verna CRDi 1.6 SX,2019.0,1000000.0,25000.0,Diesel,Individual,Manual,Second Owner,Hyundai,Verna CRDi 1.6 SX,0,6.0,0,4166.666666666667,0,40.0,166666.66666666666
Maruti Swift Dzire VDI,2012.0,390000.0,90000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,13.0,1,6923.076923076923,1,4.333333333333333,30000.0
Volkswagen Polo 1.5 TDI Highline,2015.0,600000.0,70000.0,Diesel,Individual,Manual,First Owner,Volkswagen,Polo 1.5 TDI Highline,0,10.0,0,7000.0,1,8.571428571428571,60000.0
Hyundai i20 1.2 Spotz,2017.0,600000.0,70000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i20 1.2 Spotz,0,8.0,0,8750.0,1,8.571428571428571,75000.0
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,450000.0,12700.0,Petrol,Individual,Automatic,First Owner,Hyundai,Grand i10 1.2 Kappa Magna AT,0,8.0,0,1587.5,0,35.43307086614173,56250.0
Maruti Swift Dzire VDI,2011.0,250000.0,80000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,14.0,1,5714.285714285715,1,3.125,17857.14285714286
Mahindra XUV500 W10 2WD,2018.0,1400000.0,20000.0,Diesel,Individual,Manual,First Owner,Mahindra,XUV500 W10 2WD,0,7.0,0,2857.1428571428573,0,70.0,200000.0
Skoda Fabia 1.2 MPI Ambition Plus,2012.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,Skoda,Fabia 1.2 MPI Ambition Plus,0,13.0,1,3846.153846153846,0,6.0,23076.923076923078
Volkswagen Polo Diesel Trendline 1.2L,2012.0,295000.0,90000.0,Diesel,Individual,Manual,First Owner,Volkswagen,Polo Diesel Trendline 1.2L,0,13.0,1,6923.076923076923,1,3.2777777777777777,22692.30769230769
Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,2013.0,650000.0,45839.0,Petrol,Dealer,Manual,First Owner,Ford,Ecosport 1.0 Ecoboost Platinum Edition BSIV,0,12.0,1,3819.9166666666665,0,14.180065010144201,54166.666666666664
Chevrolet Aveo 1.4 LS,2010.0,200000.0,74510.0,Petrol,Dealer,Manual,First Owner,Chevrolet,Aveo 1.4 LS,0,15.0,1,4967.333333333333,1,2.6842034626224667,13333.333333333334
Chevrolet Aveo U-VA 1.2 LS,2009.0,130000.0,87293.0,Petrol,Dealer,Manual,First Owner,Chevrolet,Aveo U-VA 1.2 LS,0,16.0,1,5455.8125,1,1.489237395896578,8125.0
Ford Figo Diesel EXI,2012.0,250000.0,156040.0,Diesel,Dealer,Manual,First Owner,Ford,Figo Diesel EXI,0,13.0,1,12003.076923076924,1,1.6021532940271725,19230.76923076923
Ford Endeavour 2.5L 4X2 MT,2004.0,400000.0,93415.0,Diesel,Dealer,Manual,First Owner,Ford,Endeavour 2.5L 4X2 MT,0,21.0,1,4448.333333333333,1,4.281967564095702,19047.619047619046
Tata Tiago 2019-2020 XZ,2019.0,450000.0,12000.0,Petrol,Individual,Manual,First Owner,Tata,Tiago 2019-2020 XZ,0,6.0,0,2000.0,0,37.5,75000.0
Maruti Swift ZXI,2013.0,350000.0,90000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift ZXI,0,12.0,1,7500.0,1,3.888888888888889,29166.666666666668
Chevrolet Spark 1.0 LT,2011.0,130000.0,68519.0,Petrol,Dealer,Manual,First Owner,Chevrolet,Spark 1.0 LT,0,14.0,1,4894.214285714285,1,1.8972839650315971,9285.714285714286
Ford Ecosport 1.0 Ecoboost Titanium Optional,2014.0,475000.0,60000.0,Petrol,Dealer,Manual,First Owner,Ford,Ecosport 1.0 Ecoboost Titanium Optional,0,11.0,1,5454.545454545455,0,7.916666666666667,43181.818181818184
Volkswagen Polo 1.2 MPI Comfortline,2015.0,470000.0,58182.0,Petrol,Dealer,Manual,First Owner,Volkswagen,Polo 1.2 MPI Comfortline,0,10.0,0,5818.2,0,8.078099755938263,47000.0
Mahindra XUV500 W8 2WD,2013.0,650000.0,102989.0,Diesel,Dealer,Manual,First Owner,Mahindra,XUV500 W8 2WD,0,12.0,1,8582.416666666666,1,6.311353639709095,54166.666666666664
Honda City 1.5 E MT,2010.0,400000.0,50000.0,Petrol,Individual,Manual,First Owner,Honda,City 1.5 E MT,0,15.0,1,3333.3333333333335,0,8.0,26666.666666666668
Maruti Zen VXI,2000.0,100000.0,120000.0,Petrol,Individual,Manual,First Owner,Maruti,Zen VXI,0,25.0,1,4800.0,1,0.8333333333333334,4000.0
Maruti Swift Dzire VDI,2014.0,409999.0,90000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,11.0,1,8181.818181818182,1,4.555544444444444,37272.63636363636
Maruti Swift VDI BSIV,2018.0,640000.0,25000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift VDI BSIV,0,7.0,0,3571.4285714285716,0,25.6,91428.57142857143
Maruti Wagon R LXI Minor,2007.0,160000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI Minor,0,18.0,1,4444.444444444444,1,2.0,8888.888888888889
Maruti Baleno Zeta 1.3,2018.0,750000.0,70000.0,Diesel,Individual,Manual,First Owner,Maruti,Baleno Zeta 1.3,0,7.0,0,10000.0,1,10.714285714285714,107142.85714285714
Mahindra Jeep MM 550 XDB,2002.0,150000.0,50000.0,Diesel,Individual,Manual,Third Owner,Mahindra,Jeep MM 550 XDB,0,23.0,1,2173.913043478261,0,3.0,6521.739130434783
Maruti Alto STD,2008.0,80000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto STD,0,17.0,1,5882.35294117647,1,0.8,4705.882352941177
Maruti Swift Dzire VDI,2005.0,60000.0,60000.0,Petrol,Individual,Manual,Third Owner,Maruti,Swift Dzire VDI,0,20.0,1,3000.0,0,1.0,3000.0
Maruti Alto LX,2007.0,70000.0,120000.0,Petrol,Individual,Manual,Third Owner,Maruti,Alto LX,0,18.0,1,6666.666666666667,1,0.5833333333333334,3888.8888888888887
Volkswagen Jetta 1.9 Highline TDI,2008.0,285000.0,90000.0,Diesel,Individual,Automatic,Second Owner,Volkswagen,Jetta 1.9 Highline TDI,0,17.0,1,5294.117647058823,1,3.1666666666666665,16764.70588235294
Maruti Swift VDI BSIV,2015.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift VDI BSIV,0,10.0,0,6000.0,0,5.833333333333333,35000.0
Hyundai i20 Active 1.4 SX with AVN,2015.0,699000.0,30000.0,Diesel,Individual,Manual,Second Owner,Hyundai,i20 Active 1.4 SX with AVN,0,10.0,0,3000.0,0,23.3,69900.0
Hyundai i20 1.4 CRDi Magna,2012.0,350000.0,160000.0,Diesel,Individual,Manual,Second Owner,Hyundai,i20 1.4 CRDi Magna,0,13.0,1,12307.692307692309,1,2.1875,26923.076923076922
Maruti Alto LXi BSIII,2006.0,135000.0,90000.0,Diesel,Individual,Manual,Third Owner,Maruti,Alto LXi BSIII,0,19.0,1,4736.8421052631575,1,1.5,7105.263157894737
Mahindra Xylo E4 8S,2010.0,325000.0,120000.0,Diesel,Individual,Manual,Third Owner,Mahindra,Xylo E4 8S,0,15.0,1,8000.0,1,2.7083333333333335,21666.666666666668
Maruti Swift Dzire VDI,2012.0,650000.0,102000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,13.0,1,7846.153846153846,1,6.372549019607843,50000.0
Mahindra Bolero SLE,2009.0,300000.0,178000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Bolero SLE,0,16.0,1,11125.0,1,1.6853932584269662,18750.0
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,1200000.0,200000.0,Diesel,Individual,Manual,Second Owner,Toyota,Innova 2.5 VX (Diesel) 8 Seater,0,11.0,1,18181.81818181818,1,6.0,109090.90909090909
Ford Fiesta Petrol Trend,2012.0,450000.0,60000.0,Petrol,Dealer,Manual,First Owner,Ford,Fiesta Petrol Trend,0,13.0,1,4615.384615384615,0,7.5,34615.38461538462
Tata Tiago 1.2 Revotron XE,2019.0,425000.0,3000.0,Petrol,Individual,Manual,First Owner,Tata,Tiago 1.2 Revotron XE,0,6.0,0,500.0,0,141.66666666666666,70833.33333333333
Maruti Alto LXi,2006.0,150000.0,75118.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi,0,19.0,1,3953.5789473684213,1,1.9968582763119358,7894.736842105263
Maruti Ritz LDi,2013.0,290000.0,140000.0,Diesel,Individual,Manual,First Owner,Maruti,Ritz LDi,0,12.0,1,11666.666666666666,1,2.0714285714285716,24166.666666666668
Chevrolet Optra 1.6,2006.0,120000.0,60000.0,Petrol,Dealer,Manual,Fourth & Above Owner,Chevrolet,Optra 1.6,0,19.0,1,3157.8947368421054,0,2.0,6315.789473684211
Ford Ikon 1.6 ZXI NXt,2005.0,20000.0,60000.0,Petrol,Individual,Manual,Second Owner,Ford,Ikon 1.6 ZXI NXt,0,20.0,1,3000.0,0,0.3333333333333333,1000.0
Maruti SX4 Vxi BSIV,2010.0,250000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,SX4 Vxi BSIV,0,15.0,1,4666.666666666667,1,3.5714285714285716,16666.666666666668
Tata Indigo LS,2012.0,220000.0,70000.0,Diesel,Individual,Manual,Second Owner,Tata,Indigo LS,0,13.0,1,5384.615384615385,1,3.142857142857143,16923.076923076922
Maruti Swift VDI BSIV,2016.0,620000.0,70000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift VDI BSIV,0,9.0,0,7777.777777777777,1,8.857142857142858,68888.88888888889
Maruti Swift Dzire LDIX Limited Edition,2014.0,425000.0,100000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire LDIX Limited Edition,0,11.0,1,9090.90909090909,1,4.25,38636.36363636364
Tata Indica Vista Aqua 1.3 Quadrajet,2009.0,85000.0,120000.0,Diesel,Individual,Manual,Second Owner,Tata,Indica Vista Aqua 1.3 Quadrajet,0,16.0,1,7500.0,1,0.7083333333333334,5312.5
Maruti Swift Vdi BSIII,2009.0,180000.0,220000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Vdi BSIII,0,16.0,1,13750.0,1,0.8181818181818182,11250.0
Renault KWID 1.0 RXT Optional,2018.0,300000.0,20000.0,Petrol,Individual,Manual,First Owner,Renault,KWID 1.0 RXT Optional,0,7.0,0,2857.1428571428573,0,15.0,42857.142857142855
Ford EcoSport 1.5 Petrol Titanium BSIV,2017.0,800000.0,19000.0,Petrol,Individual,Manual,First Owner,Ford,EcoSport 1.5 Petrol Titanium BSIV,0,8.0,0,2375.0,0,42.10526315789474,100000.0
Fiat Grande Punto Active (Diesel),2009.0,125000.0,95000.0,Diesel,Individual,Manual,Second Owner,Fiat,Grande Punto Active (Diesel),0,16.0,1,5937.5,1,1.3157894736842106,7812.5
Mahindra KUV 100 mFALCON G80 K2,2017.0,450000.0,30000.0,Petrol,Individual,Manual,First Owner,Mahindra,KUV 100 mFALCON G80 K2,0,8.0,0,3750.0,0,15.0,56250.0
Maruti Swift Dzire VDI,2012.0,450000.0,42655.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,13.0,1,3281.153846153846,0,10.549759699917946,34615.38461538462
Renault KWID 1.0 RXL,2017.0,250000.0,43000.0,Petrol,Individual,Manual,Second Owner,Renault,KWID 1.0 RXL,0,8.0,0,5375.0,0,5.813953488372093,31250.0
Toyota Innova 2.5 VX 8 STR BSIV,2012.0,725000.0,70000.0,Diesel,Individual,Manual,First Owner,Toyota,Innova 2.5 VX 8 STR BSIV,0,13.0,1,5384.615384615385,1,10.357142857142858,55769.230769230766
Hyundai i20 Magna,2010.0,250000.0,55000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Magna,0,15.0,1,3666.6666666666665,0,4.545454545454546,16666.666666666668
Fiat Punto 1.3 Active,2010.0,99000.0,80000.0,Diesel,Individual,Manual,Second Owner,Fiat,Punto 1.3 Active,0,15.0,1,5333.333333333333,1,1.2375,6600.0
Maruti Swift Dzire VDI,2017.0,350000.0,55000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,8.0,0,6875.0,0,6.363636363636363,43750.0
Hyundai Xcent 1.2 VTVT E Plus,2018.0,511000.0,60000.0,Petrol,Individual,Manual,First Owner,Hyundai,Xcent 1.2 VTVT E Plus,0,7.0,0,8571.42857142857,0,8.516666666666667,73000.0
Maruti Ritz VDi,2012.0,300000.0,80000.0,Diesel,Individual,Manual,First Owner,Maruti,Ritz VDi,0,13.0,1,6153.846153846154,1,3.75,23076.923076923078
Maruti Swift Dzire VDI,2010.0,1100000.0,110000.0,Petrol,Individual,Automatic,First Owner,Maruti,Swift Dzire VDI,0,15.0,1,7333.333333333333,1,10.0,73333.33333333333
Tata Tiago 1.2 Revotron XZ,2018.0,500000.0,60000.0,Petrol,Individual,Manual,First Owner,Tata,Tiago 1.2 Revotron XZ,0,7.0,0,8571.42857142857,0,8.333333333333334,71428.57142857143
Renault Duster 85PS Diesel RxL,2013.0,385000.0,80000.0,Diesel,Individual,Manual,Second Owner,Renault,Duster 85PS Diesel RxL,0,12.0,1,6666.666666666667,1,4.8125,32083.333333333332
Skoda Rapid 1.6 MPI Elegance,2012.0,350000.0,90000.0,Petrol,Individual,Manual,First Owner,Skoda,Rapid 1.6 MPI Elegance,0,13.0,1,6923.076923076923,1,3.888888888888889,26923.076923076922
Maruti 800 Std BSIII,2003.0,60000.0,50000.0,Diesel,Individual,Manual,First Owner,Maruti,800 Std BSIII,0,22.0,1,2272.7272727272725,0,1.2,2727.2727272727275
Hyundai Santro Xing GLS,2012.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,Hyundai,Santro Xing GLS,0,13.0,1,3846.153846153846,0,6.0,23076.923076923078
Maruti Swift Dzire VDI,2012.0,400000.0,70000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,13.0,1,5384.615384615385,1,5.714285714285714,30769.23076923077
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,550000.0,110000.0,Diesel,Individual,Manual,First Owner,Ford,Ecosport 1.5 DV5 MT Titanium,0,11.0,1,10000.0,1,5.0,50000.0
Nissan Sunny XL,2012.0,300000.0,60000.0,Petrol,Individual,Manual,Second Owner,Nissan,Sunny XL,0,13.0,1,4615.384615384615,0,5.0,23076.923076923078
Maruti Swift VDI,2012.0,250000.0,156000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift VDI,0,13.0,1,12000.0,1,1.6025641025641026,19230.76923076923
Toyota Innova 2.5 GX 7 STR,2012.0,800000.0,60000.0,Diesel,Individual,Manual,First Owner,Toyota,Innova 2.5 GX 7 STR,0,13.0,1,4615.384615384615,0,13.333333333333334,61538.46153846154
Maruti Eeco 5 Seater AC BSIV,2018.0,300000.0,25000.0,Petrol,Individual,Manual,First Owner,Maruti,Eeco 5 Seater AC BSIV,0,7.0,0,3571.4285714285716,0,12.0,42857.142857142855
Maruti Alto LX,2004.0,80000.0,120000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LX,0,21.0,1,5714.285714285715,1,0.6666666666666666,3809.5238095238096
Mahindra Scorpio S5 BSIV,2020.0,1200000.0,11000.0,Diesel,Individual,Manual,First Owner,Mahindra,Scorpio S5 BSIV,0,5.0,0,2200.0,0,109.0909090909091,240000.0
Renault KWID AMT,2017.0,355000.0,40000.0,Petrol,Individual,Automatic,First Owner,Renault,KWID AMT,0,8.0,0,5000.0,0,8.875,44375.0
Maruti Swift Dzire VDI,2015.0,520000.0,50000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,10.0,0,5000.0,0,10.4,52000.0
Hyundai Verna 1.6 CRDI,2012.0,500000.0,26000.0,Diesel,Individual,Manual,First Owner,Hyundai,Verna 1.6 CRDI,0,13.0,1,2000.0,0,19.23076923076923,38461.53846153846
Maruti Swift Dzire VDI,2008.0,114999.0,30000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,17.0,1,1764.7058823529412,0,3.8333,6764.64705882353
Toyota Fortuner 4x2 Manual,2014.0,1800000.0,50000.0,Diesel,Individual,Manual,First Owner,Toyota,Fortuner 4x2 Manual,0,11.0,1,4545.454545454545,0,36.0,163636.36363636365
Mahindra TUV 300 T6 Plus,2018.0,800000.0,60000.0,Diesel,Individual,Manual,First Owner,Mahindra,TUV 300 T6 Plus,0,7.0,0,8571.42857142857,0,13.333333333333334,114285.71428571429
Maruti Swift Dzire VDI,2011.0,170000.0,40000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,14.0,1,2857.1428571428573,0,4.25,12142.857142857143
Hyundai Verna 1.6 SX VTVT,2014.0,550000.0,100000.0,Petrol,Individual,Manual,First Owner,Hyundai,Verna 1.6 SX VTVT,0,11.0,1,9090.90909090909,1,5.5,50000.0
Hyundai Elantra CRDi SX,2014.0,650000.0,30000.0,Diesel,Individual,Manual,Second Owner,Hyundai,Elantra CRDi SX,0,11.0,1,2727.2727272727275,0,21.666666666666668,59090.90909090909
Honda City 1.5 V AT Exclusive,2008.0,210000.0,77000.0,Petrol,Individual,Automatic,First Owner,Honda,City 1.5 V AT Exclusive,0,17.0,1,4529.411764705882,1,2.727272727272727,12352.941176470587
Volkswagen Vento Diesel Highline,2011.0,260000.0,150000.0,Diesel,Individual,Manual,First Owner,Volkswagen,Vento Diesel Highline,0,14.0,1,10714.285714285714,1,1.7333333333333334,18571.428571428572
Maruti Swift Dzire VDI,2016.0,750000.0,69000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,9.0,0,7666.666666666667,1,10.869565217391305,83333.33333333333
Toyota Innova Crysta 2.8 GX AT BSIV,2016.0,1350000.0,120000.0,Diesel,Individual,Automatic,First Owner,Toyota,Innova Crysta 2.8 GX AT BSIV,0,9.0,0,13333.333333333334,1,11.25,150000.0
Maruti Ritz VDi,2012.0,220000.0,120000.0,Diesel,Individual,Manual,Second Owner,Maruti,Ritz VDi,0,13.0,1,9230.76923076923,1,1.8333333333333333,16923.076923076922
Hyundai Getz 1.3 GLS,2008.0,110000.0,110000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Getz 1.3 GLS,0,17.0,1,6470.588235294118,1,1.0,6470.588235294118
Mahindra XUV500 AT W8 FWD,2017.0,1230000.0,70000.0,Diesel,Individual,Automatic,First Owner,Mahindra,XUV500 AT W8 FWD,0,8.0,0,8750.0,1,17.571428571428573,153750.0
Maruti Swift Dzire VDI,2013.0,220000.0,110000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,12.0,1,9166.666666666666,1,2.0,18333.333333333332
Tata Indigo LX Dicor,2009.0,130000.0,50000.0,Diesel,Individual,Manual,First Owner,Tata,Indigo LX Dicor,0,16.0,1,3125.0,0,2.6,8125.0
Hyundai i20 1.2 Magna,2012.0,330000.0,44000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 1.2 Magna,0,13.0,1,3384.6153846153848,0,7.5,25384.615384615383
Honda City 1.5 S MT,2010.0,254999.0,90000.0,Petrol,Individual,Manual,Second Owner,Honda,City 1.5 S MT,0,15.0,1,6000.0,1,2.8333222222222223,16999.933333333334
Hyundai Verna 1.6 SX VTVT (O),2014.0,600000.0,50000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Verna 1.6 SX VTVT (O),0,11.0,1,4545.454545454545,0,12.0,54545.454545454544
Hyundai i10 Magna,2012.0,210000.0,50000.0,Petrol,Individual,Manual,First Owner,Hyundai,i10 Magna,0,13.0,1,3846.153846153846,0,4.2,16153.846153846154
Chevrolet Enjoy TCDi LT 7 Seater,2014.0,300000.0,146000.0,Diesel,Individual,Manual,First Owner,Chevrolet,Enjoy TCDi LT 7 Seater,0,11.0,1,13272.727272727272,1,2.0547945205479454,27272.727272727272
Maruti Alto K10 VXI,2015.0,265000.0,60000.0,Diesel,Individual,Manual,First Owner,Maruti,Alto K10 VXI,0,10.0,0,6000.0,0,4.416666666666667,26500.0
Hyundai Xcent 1.2 Kappa SX,2016.0,450000.0,35000.0,Petrol,Individual,Manual,First Owner,Hyundai,Xcent 1.2 Kappa SX,0,9.0,0,3888.8888888888887,0,12.857142857142858,50000.0
Hyundai Verna 1.6 SX,2012.0,480000.0,60000.0,Diesel,Individual,Manual,First Owner,Hyundai,Verna 1.6 SX,0,13.0,1,4615.384615384615,0,8.0,36923.07692307692
Tata Nano Lx,2010.0,40000.0,90000.0,Petrol,Individual,Manual,First Owner,Tata,Nano Lx,0,15.0,1,6000.0,1,0.4444444444444444,2666.6666666666665
Honda City 1.5 S MT,2011.0,395000.0,70000.0,Petrol,Individual,Manual,Second Owner,Honda,City 1.5 S MT,0,14.0,1,5000.0,1,5.642857142857143,28214.285714285714
Maruti Swift Dzire VDI,2013.0,229999.0,62000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,12.0,1,5166.666666666667,1,3.7096612903225807,19166.583333333332
